angvaneq	noun root	hollow behind or under shoulder blade and above collar bone	No information given.
angvigagh-	verb root	to be tall (of a person); to be taller	angvigaghtuq ‘he is tall’ / angvigapigtuq ‘he is very tall’; angvigaghtuq whangamneng ‘he is taller than me’
angwaagh-	verb root	to paddle	angwaaghtuq ‘he is paddling’ /
angwaaghta	noun root	paddler	No information given.
angwaaghun	noun root	paddle	No information given.
angyaataghqe-	verb root	to eat boating food	No information given.
angyaataq	noun root	food for use on boat trip; provisions	Estugaghmeng angyaataghqangunga. ‘I got some food for the trip from the store.’ (SLI JR. DICT. 29); angyaatat puyguyaqunaki ‘don’t forget the food for the journey’
angyagh-	verb root	to use a boat; to travel by boat; to hunt with a boat	No information given.
angyaghllug-	verb root	to use an ice floe as a makeshift raft to cross open water	angyaghllugtuq ‘he crossed with a makeshift icefloe raft’
angyaghnak	noun root	very big boat	No information given.
angyaghnaq	noun root	for there to be good weather for hunting by boat	No information given.
angyaghniigh-	verb root	to hunt with a boat; to ask for a boat	Angyaghniiq taaqenghani qeghaqaq uglapigtaqelghii. ‘When the season for hunting by boat is over there’s lots of work to be done.’ (SLI JR. DICT. 29)
angyaghpak	noun root	ship	No information given.
angyaghqaq	noun root	boat building material	No information given.
angyaghugh-	verb root	to take an unplanned boat trip or side-trip	No information given.
angyaghut	noun root	more than one boat	"this is a plural;  apparently used when plural. angyat, could be taken as indicating a single boat and crew; Agigutenkut taakut angyat Guwiingenkut angyaghut. ‘There were boats with crews Agigun’s and Guwiinga, more than one boat.’ (SIVUQ. NANGAGH. 3:62) "
angyaghvigllak	noun root	the time of the great legendary flood	No information given.
angyaghwaaq	noun root	old-time wooden whaling boat	No information given.
angyalegtaq	noun root	boat owner; boat captain	No information given.
angyalek	noun root	boat owner; captain	No information given.
angyallek	noun root	good boatsman	No information given.
angyalligh-	verb root	to steer a boat	angyallightuq ‘he's steering’ /
angyallighta	noun root	captain	No information given.
angyalliq	noun root	back of boat where captain sits	No information given.
angyangestaq	noun root	small boat used for hunting birds	#NAME?
angyapik	noun root	traditional skin boat	No information given.
angyaq	noun root	"boat, especially, open skin boat"	No information given.
Angyat	proper noun	Vngyat Pt. on St. Lawrence Is.	see Map 4 in Appendices
angyavak	noun root	large boat	Chukotkan (R)
angyeghetaq	noun root	food for use on boat trip; provisions; emergency clothes and food carried in a boat	"used in the plural, angyeghetat, for a set of such emergency supplies; neqekragmeng angyeghetameng tunqughiinkut taan’gani ‘he gave us pilot bread taken from the emergency supplies’"
angyeghnak	noun root	alaska blackfish (Dallia pectoralis)	No information given.
angyengestaq	noun root	small boat used for hunting birds	#NAME?
angyi-	verb root	to make a boat; to play under an overturned boat (of an animal)	No information given.
angyii-	verb root	to hover over something; to circle over something	usually of birds but figuratively of people; angyiiguq ‘it is hovering over something’; angyiigaa ‘it is hovering over it’ / angyiigughtuq or angyiighwaghtuq ‘it keeps on hovering’
angyilghagh-	verb root	to put on a boat rack	angyilghaghaa ‘he put it on a boat rack’ /
angyilghaq	noun root	rack for storing a boat	"used in the plural, angyilghat, for one rack"
angyiqe-	verb root	to trouble a boat (of a whale playing directly under it); to play under the boat	Aghveq angyiquq angyamta asingani. ‘A whale played under our boat.’ (SLI JR. DICT. 29)
angyite-	verb root	for there to be many boats out in the ocean	No information given.
anighaaghte-	verb root	to act (on) more than before or as much as possible	anighaaghlluni aghnaghaq qiyamalghii ‘the girl is crying much more than before’
anighqun1	noun root	torch; fire starter; lighter; candle	"anighqutmeng keneqluta unugtukut kenghiisamta ‘we spent the night getting light from a candle since we lost power’; anighqukaghaq kumaghtigu ‘light the small candle’; anighqutfak ‘large torch or flare’; cf. aniighqwaa-, aniighwte-"
anighqun2	noun root	wooly lousewort (Pedicularis lanata)	No information given.
anighta	particle	it used to be (wishfully or nostalgically)	anighta tawatetaqsalghiikut ‘it used to be that way for us (but alas it isn't any more)’
anighte-	verb root	to make up one’s mind; to stay a certain way; to be determined	alaghrang laalighhnaluni anightuq ‘she made up her mind to visit’; anuqa aywaaneng angightuq ‘the wind coninued to blow from the north’; kilgaaquskata anightuq ellngallu pinaluni ‘he is determined to run when they run a long distance’; cf. aanighte-
anigu	noun root	snow on ground	No information given.
anigullugte-	verb root	for snow to be soft and melting (as in spring)	anigullugtuq or anigullugtaa ‘the snow is soft and melting’
anigulluugte-	verb root	for snow to be soft and melting (as in spring)	anigulluugtuq or anigulluugtaa ‘the snow is soft and melting’
anigungiite-	verb root	for snow to haved melted or evaporated and disappeared	anigungiituq or anigungiitaa ‘the snow is gone’ /
anigusiigh-	verb root	to cut blocks of snow for melting into water	No information given.
anigute-	verb root	to be snowed in	"anigutuq or anigutaa ‘he is snowed in’ / Angyaghput anigulluni, peketulluku nusugaghput. ‘As our boat was snowed in, we had to shovel it to pull it out.’ (SLI JR. DICT. 129)"
aniguvzeghaq	noun root	first snow on ground in fall	No information given.
aniighqwaa-	verb root	to get or be red-hot	aniighqwaaguq or aniighqwaagaa ‘it is getting red-hot’; cf. anighqun
aniighwte-	verb root	to get or be red-hot	aniighwngalghii ‘red-hot one’; cf. anighqun
animaaghnaq	noun root	large walrus without tusks	Chukotkan (R)
aningugh-	verb root	to escape from; to struggle through; to wait out	eslalluk aningughhneghsiimakangat yuget igleghsughngaaghmeng ‘the men waited out the rain before they moved on’; ighninghhaghhaq kaviqragllagluni aningughlluumaaq ‘the infant escaped the chicken pox epidemic’
aningughlluk	noun root	obstacle	No information given.
aningughvik	noun root	exit; outlet; a way out	mellaasaghiinkut sikum taglamun iwernga aningughvigek kaatagput uwani ‘we almost got caught in the ice while coming home but we found a way out in the area further west’
aningwaagh-	verb root	to get a boil	aningwaaghtuq or aningwaaghaa ‘he got a boil’ /
aningwaaq	noun root	boil; carbuncle	No information given.
anipa	noun root	owl; snowy owl (Nyctea scandiaca)	No information given.
anipaghllak	noun root	snowy owl (Nyctea scandiaca) (specifically)	No information given.
anleghaq	noun root	walrus moving south in fall	No information given.
anpaghqe-	verb root	to speak or sing loudly (of men); to raise one’s voice to emphasize what one is saying	anpaghquq ‘he raised his voice’; atulghiit saghiighqesalghiimeng anpaghqut ‘when the singers really got enthusiastic they sang loud’; sangami taana anpaghqa? ‘why is that person so loud?’
anughaqe-	verb root	to train; to exercise	anughaquq ‘he exercised’ / aqelqaghniighyaghqasi anughaquteki ‘train to challenge your visitors (who are coming to compete)’; kayaalqiinaluteng anughaqegkaagut ‘they were training and exercising so that they could win’
anumi-	emotional root	favoring; concerned for	anumikaa or anumiyukaa ‘he favors him or feels concern for him’; anuminaghtuq ‘he is such that people watch out for him or favor him’; anuminaayugtuq ‘he acts in such a way that people will favor him’; uninnaqsaghaa anumiyukaa ‘he was going to leave her behind but felt concerned about her’
anuqae	noun root	wind	anuqngituq ‘there is no wind’
anuqataghaaghte-	verb root	for wind to pick up	anuqataghaaghtaa ‘the wind is picking up’
anuqataghaq	noun root	wind that is picking up; breeze	"Esgha, enngaatall pinightuten, kinquvek anuqataghaghmi whanga piineqnakevnga. ‘Look you are very fine, when you dry in the breeze  you can paint me.’ (AANGHHAQ 27)"
anuqeghrukutaaghllak	noun root	hurricane or similar storm	No information given.
anuqesuusiq	noun root	weathervane; wind-sock	No information given.
anuqetat	noun root	waves caused by the wind	No information given.
anuqligh-	verb root	to get or be windy	anuqlighaa ‘it got windy’
anurga	noun root	permanent or eternal ice or snow	No information given.
"anusigaa-, anusiyaa-"	verb root	to be tired of something that is annoying or painful	anusigaataa ‘he is tired of it’; Mekelghiighhaam gguusiqelleni anusigaalluku gguutniightemun piiq. ‘The little boy got tired of his toothache and went to the dentist.’ (SLI JR. DICT. 26)
anusimighte-	verb root	"to not want to repeat one's actions due to having seen their consequences; to have ""learned one's lesson"""	"anusimightuq ‘he won't repeat what he did’; ‘anusimightaa he made it so that he won't repeat what he did, ""taught him a lesson""’/ Aghnaghaghhaq qalingunani an’gighluni anusimightuq qayughllak aghighllagaa. ‘The little girl learned her lesson from staying out without a raincoat because she got all wet.’ (SLI JR. DICT. 26)"
anusimingllagh-	verb root	to punish	Taagken nanqigtistem kelengakistemun anusimingllaghtesnayukangaten. ‘And the judge would punish you to the maximum extent.’ (Matthew 5:25)
anusimingllaghaq	noun root	inmate of jail	No information given.
anusimingllaghvik	noun root	jail; prison	No information given.
anyenae	noun root	onion	also used in Chukotka
apa	noun root	grandfather	No information given.
apaate-	verb root	to estimate size; to give directions; to set the price of something	"cf. apagh-, apegh-"
apaavak	noun root	fishhook	Chukotkan (R); questioned; cf. anaavak ‘net for catching birds’
apagh-	verb root	to beckon; to gesture to come	apaghaa ‘he beckoned to her’ / apaghiiq ‘he beckoned to someone’; Ilanka apaghanka naghaaghesqelluki. ‘I signaled to my friends to come so they can play.’ (SLI JR. DICT. 30)
apaghyughluq	noun root	great-grandfather	Chukotkan (R)
apalla	noun root	vagina	No information given.
apallengya-	verb root	to cry and fuss without reason (of children)	apallengyaaq ‘he is fussing’/ apallengyaatkaa ‘he is fussing over it’; taghnughhaam apallengyaatkumakanga naghaaghun ‘the child is fussing over the toy’
apalluq1	noun root	chorus of song; the first part of an Eskimo song with verse following a part with melody only	Atuun apallaaneng aanqutaat. ‘They started the song from the verse.’ (SLI JR. DICT. 30)
apalluq2	noun root	reason behind something; cause	apallaa ‘his reason’; Tengegkayuget taginghitut apalluqluku eslalluk. ‘The airplane did not come on account of the rain.’ (SLI JR. DICT. 30)
apangiighhaq	noun root	grandfather	endearing term
apanqigun	noun root	honorary grandparent (not related by blood)	Chukotkan (R)
apapa	noun root	food (baby word)	No information given.
apapaagh-	verb root	to give food in honor of a new baby (given by baby’s parents going house to house)	No information given.
apapaaghusiq	noun root	gift of food in honor of new baby given by baby’s parents going house to house	No information given.
Apapaaq	proper noun	Upapak Pt. on St. Lawrence Is.	see Map 4 in Appendices
apaqaqu-	verb root	to give order(s); to be in charge of; to gesticulate	Chukotkan (R); questioned
apaqu-	verb root	to direct; to instruct; to gesture	"apaquuq ‘he is directing’ / apaqutaa ‘he is directing her’; Tuuslaghllalghiit apaqumeng aleghquqayuget. ‘One can use sign language when talking to a deaf person.’ (SLI JR. DICT. 30); cf. apagh-, apegh-"
Apavgu	proper noun	Apavawook Cape on St. Lawrence Is.	No information given.
apayepayiiq	noun root	spider	No information given.
apegh-1	verb root	to tell; to confess; to tell on or about	"apeghtuq ‘he told or confessed what he did’; aapghaa ‘he told on her, told about it’ / apeghvikaa ‘he confided in her’; apelleq ‘something told’; Angyaghpaget esghaghluki aapghanka ilamnun, aapghesqelluki ilangitnunllu. ‘After I saw the ship I told about it to the others, askim them to tell about it to the rest of them.’ (SLI JR. DICT. 31)"
apegh-2	noun root	No information given.	"root; > apeghiigh-, apeghyagh-"
apeghiigh-	verb root	to finish; to complete; after ––	"apeghiightuq ‘it got finished’; apeghiighaa ‘he finished it’ / apeghiiqaq ‘finished work’; Neneghmeng apeghiighyamek allighat saaglluki ingaghllutek qavaamalghiik.’ ‘Whey they2 finished eating, after spreading the sleeping mat they lay down and slept.’ (UNGAZ. UNGIP.  13); Taagken apeghiighluteng neghuutut siivanlleghet, … ‘After they did that, the elders ate together, …’ (SIVUQ. NANGAGH. 2:190)"
apeghiighsagh-	verb root	to get ready; to prepare	apeghiighsaghtuq ‘he got ready’; apeghiighsaghaa ‘he got it ready’ / nanevgaq ellnginaghhaq kitumtuq apeghiighsaataqagu neghyaghqameng ‘I wonder who gets food ready for the old man who lives all alone’
